Type1,Type2,Type3,Rooms,Bathroom,Car,Landsize,BuildingArea,Distance,YearBuilt,Price
0,0,1,3,1,1,602,123,13.8,1955,660000
0,0,1,3,1,3,602,97,12.4,1950,650000
0,0,1,4,2,2,602,180,13,1950,630000
1,0,0,3,1,1,602,108,29.8,1980,460000
1,0,0,4,2,4,601,158,4.6,1940,1800000
1,0,0,5,3,2,601,274,8.7,2001,1620000
1,0,0,4,2,2,601,250,8,2010,1610000
1,0,0,3,2,3,601,101.51,9.5,1950,894000
1,0,0,3,1,2,601,104,14.6,1970,860000
1,0,0,3,1,1,601,92,14.5,1960,460000
1,0,0,2,1,1,601,64,3,1970,480000
1,0,0,3,2,2,600,205,4.6,1967,2820000
1,0,0,4,2,2,600,232,7.8,1897,2600000
1,0,0,5,3,2,600,356,9.7,2006,2250000
0,1,0,4,1,2,600,186,11.2,1886,1600000
1,0,0,4,2,5,600,179,21.5,1950,1320000
1,0,0,4,2,2,600,180,5.2,2004,1250000
1,0,0,3,1,2,600,190,10.6,1950,1110000
1,0,0,4,1,4,600,158,38,1985,830000
1,0,0,3,1,2,600,115,14.5,1974,710000
1,0,0,4,2,3,600,183,10.5,1975,665000
1,0,0,4,2,2,600,300,47.3,2010,643500
1,0,0,4,2,2,600,174,18,2002,580000
1,0,0,3,1,2,600,129,18.4,1975,510000
1,0,0,3,2,2,600,140,31.7,1980,410000
1,0,0,3,1,2,600,110,14.5,1950,350000
1,0,0,3,1,4,600,122.86,31.7,1975,295000
1,0,0,4,2,1,599,203,6.4,1925,1717500
1,0,0,3,2,2,599,220,11,1930,1670000
1,0,0,4,2,2,599,120,14.7,1960,1032000
1,0,0,3,1,2,599,150,13,1960,600000
1,0,0,3,1,1,599,107,12.4,1960,515000
1,0,0,4,2,2,598,222,14,1900,1840000
1,0,0,4,2,4,598,273,5.9,2012,1705000
1,0,0,4,2,2,598,337,13.9,2006,1698888
1,0,0,4,3,2,598,212,10.7,1948,1650000
0,0,1,3,2,3,598,137,16,1960,1600000
1,0,0,4,2,1,598,201,11.4,1970,1501000
1,0,0,3,1,2,598,116,8.9,1955,1440000
1,0,0,3,1,2,598,143,15.4,1960,1002000
1,0,0,3,1,1,598,104.4,14.5,1975,830000
1,0,0,3,2,4,598,123,12.8,1970,715000
1,0,0,2,1,1,598,110,16.1,1985,710500
1,0,0,3,1,0,598,112,13.3,1950,650000
1,0,0,3,2,0,598,158,20.6,1990,499000
1,0,0,3,1,2,598,92,14.5,1965,495000
0,1,0,2,1,1,598,75,5.1,1940,611000
1,0,0,5,4,2,597,342,5.6,2016,2550000
1,0,0,5,2,2,597,322,6.9,1930,2300000
1,0,0,4,3,2,597,245,10.3,1940,2012000
1,0,0,3,1,1,597,131,10.7,1925,1635000
1,0,0,4,2,2,597,180,5.9,1939,1480000
1,0,0,4,2,2,597,150,21.5,1970,1300000
1,0,0,4,2,2,597,150,21.5,1970,1300000
1,0,0,3,1,1,597,115,7.9,1950,1102000
1,0,0,2,1,2,597,115,13.8,1959,1020000
1,0,0,3,1,2,597,154,8.7,1970,975000
1,0,0,3,1,4,597,100,13,1960,762700
1,0,0,3,2,1,597,120,11.2,1960,703000
0,0,1,3,1,2,597,116,12.1,1960,605000
0,1,0,3,1,4,597,114,15,1975,515000
1,0,0,4,3,2,596,264,11.2,1930,2440000
1,0,0,3,2,2,596,203,6.2,1950,1850000
1,0,0,3,2,2,596,203,6.2,1950,1850000
1,0,0,3,2,3,596,203,6.9,1950,1725000
1,0,0,4,2,4,596,120,8.8,1930,1645000
1,0,0,4,2,3,596,136,15.4,1975,1100000
1,0,0,3,1,2,596,144,13.9,1960,1020000
1,0,0,5,3,2,596,176,11.7,1970,1005000
1,0,0,5,2,2,596,172,10.5,1972,890000
1,0,0,4,1,2,596,130,9.9,1960,770000
1,0,0,3,1,1,596,145,9.9,1949,670000
1,0,0,3,1,1,596,99,10.5,1960,631000
1,0,0,5,2,2,596,176,13.5,1997,621000
1,0,0,4,2,2,595,221,11.4,1915,1655000
1,0,0,3,1,2,595,130,12.1,1957,1060000
1,0,0,4,3,1,595,174,11.2,2013,786000
1,0,0,4,1,1,595,80,9.2,1950,675000
1,0,0,4,3,2,594,594,10.7,1973,1825000
1,0,0,4,1,5,594,150,13,1940,1281000
0,0,1,3,1,2,594,148,5.9,1960,1230000
0,0,1,3,1,1,594,95,16.1,1993,714000
1,0,0,3,1,1,594,92,8.8,1960,690000
1,0,0,5,3,2,593,309,10.2,2016,2400000
1,0,0,3,1,3,593,125,13.7,1955,1560000
1,0,0,4,2,1,593,255,12.2,1930,1500000
1,0,0,2,1,2,593,82,11.7,1950,1350000
1,0,0,3,1,1,593,94,13.9,1950,1320000
1,0,0,3,1,1,593,115,14.6,1960,960000
0,0,1,3,1,1,593,118,10.5,1970,850000
1,0,0,3,2,2,593,103,10.5,1970,805000
1,0,0,4,1,1,593,131,9.9,1970,800000
0,0,1,3,1,0,593,95,8.8,1950,726500
0,0,1,3,1,2,593,99,9.4,1950,722000
0,0,1,3,1,2,593,102,38,1960,700000
0,0,1,3,1,3,593,95,12.1,1965,631500
0,0,1,3,3,1,593,205,9.1,2016,1300000
1,0,0,4,2,2,592,193,12.3,1950,1610000
1,0,0,4,2,2,592,260,14.7,2007,1600000
1,0,0,4,2,2,592,219,13.9,2013,1472500
1,0,0,4,3,2,592,168,13.4,2017,1100000
1,0,0,5,3,6,592,251,11.1,1965,1085000
1,0,0,4,2,1,592,191,10.5,1950,1000500
1,0,0,3,1,1,592,125,8.8,1960,885000
1,0,0,3,2,2,592,129,12.1,1950,810000
1,0,0,3,1,0,592,130,10.5,1950,785000
1,0,0,3,6,2,592,103,12.4,1960,751000
1,0,0,3,1,1,592,113,12.4,1960,652500
1,0,0,3,1,2,592,84,11.2,1960,546000
1,0,0,3,2,2,591,190,5.6,1910,1905000
1,0,0,5,2,2,591,188,11.4,1950,1500000
1,0,0,2,1,2,591,100,16,1950,1150000
1,0,0,2,1,1,591,140,11.8,1965,903000
1,0,0,4,3,5,591,268,12.1,2010,870000
1,0,0,3,1,1,591,130,35.4,1963,770000
1,0,0,3,1,1,591,104,14.9,1960,740000
1,0,0,2,1,1,591,102,13.9,1960,702000
1,0,0,2,1,3,591,102,12.1,1960,545000
1,0,0,3,1,1,591,103,13.5,1971,470000
1,0,0,5,3,2,590,223,7.5,1880,2210000
1,0,0,4,2,2,590,231,13.1,1924,1670000
1,0,0,4,2,2,590,178,11.4,1940,1450000
1,0,0,4,2,4,590,161,14.7,1950,1410000
1,0,0,3,2,2,590,118,13.9,1960,1390000
1,0,0,3,2,2,590,140,8.8,1940,1127000
0,0,1,3,1,1,590,114,15.4,1960,1011000
0,0,1,3,2,1,590,160,11.1,1950,931000
1,0,0,3,2,2,590,151,22.2,1981,870000
1,0,0,3,1,1,590,132,14.7,1960,770000
1,0,0,3,1,2,590,94,8.4,1950,725000
1,0,0,3,1,1,590,130,10.4,1970,700000
1,0,0,2,1,2,590,95,9.9,1940,680000
0,1,0,2,1,2,590,74,28.8,1960,472500
0,0,1,4,2,2,590,163,31.7,1970,405000
1,0,0,4,2,3,589,210,6.4,1920,1950000
1,0,0,4,2,1,589,185,7.9,1910,1650000
1,0,0,4,2,2,589,199,10.1,1920,1540000
1,0,0,4,1,1,589,148,5.9,1935,1000000
1,0,0,3,1,1,589,157,14.5,1965,895000
1,0,0,2,1,2,589,120,10.5,1930,815000
1,0,0,3,1,2,589,128,11.2,1950,793000
1,0,0,4,2,2,589,150,10.5,1961,762000
1,0,0,3,1,2,589,100,16.3,1975,521000
1,0,0,4,2,2,588,199,14.6,2011,1160000
1,0,0,3,1,2,588,133,13.9,1960,930000
1,0,0,3,2,2,588,106,9.9,1960,880000
1,0,0,6,2,4,588,113,10.5,1955,750000
1,0,0,3,1,3,588,92,14,1960,528000
1,0,0,4,3,2,587,392,7.4,2016,3800000
1,0,0,4,2,4,587,165,9.2,1960,1900000
1,0,0,4,2,4,587,165,9.2,1960,1800000
1,0,0,3,1,1,587,131,13.8,1950,1345000
1,0,0,4,1,2,587,161,13.9,1950,1292000
0,0,1,2,1,1,587,95,9.9,1920,999000
1,0,0,3,2,2,587,232,15,1994,936000
1,0,0,3,2,2,587,200,16.1,1979,922000
1,0,0,3,1,1,587,96,13.9,1950,910000
1,0,0,3,2,4,587,153,12.4,1970,681000
1,0,0,3,1,1,587,114.2,22.7,1960,676000
1,0,0,4,2,2,587,164,31.7,1986,410000
1,0,0,4,2,1,587,149,29.8,1990,347500
1,0,0,4,2,2,586,195,7.4,1890,2400000
1,0,0,4,2,2,586,187,5.6,1940,1800000
1,0,0,4,3,3,586,306,13.9,2002,1782000
1,0,0,3,1,1,586,200,10.1,1945,1321188
1,0,0,3,2,2,586,150,14.5,1950,1300000
1,0,0,2,1,1,586,86,12.2,1950,1110000
0,1,0,3,1,1,586,118,10.5,1965,892500
1,0,0,3,1,3,586,145,9.2,1950,860000
0,0,1,3,1,3,586,120,12,1960,775500
1,0,0,3,2,0,586,115,23.2,1999,616000
1,0,0,3,2,2,586,140,15,1970,602500
1,0,0,4,1,2,586,159,13,1968,600000
1,0,0,2,1,2,586,80,10.5,1955,590000
1,0,0,3,2,2,586,118,31.7,1980,373500
1,0,0,2,2,2,586,119,4.1,1990,1140000
1,0,0,2,2,2,586,119,4.6,1990,1010000
1,0,0,4,3,2,585,248,7.4,1915,3470000
1,0,0,3,2,2,585,173,11.2,1930,1960000
1,0,0,5,3,2,585,317,12.2,2000,1529500
1,0,0,3,2,1,585,198,7.5,1950,1410000
1,0,0,4,2,2,585,178,13.9,1950,1220000
1,0,0,3,1,3,585,120,6.4,1950,1155000
1,0,0,3,1,3,585,138,14.3,1950,1072000
1,0,0,3,1,3,585,105,13.8,1960,1070000
1,0,0,4,2,2,585,212,12.7,2014,1025000
1,0,0,2,1,1,585,97,13.6,1950,1002000
1,0,0,3,2,1,585,180,11.8,1950,990000
1,0,0,4,2,2,585,180,14.9,1950,932500
1,0,0,3,2,2,585,134,10.5,1960,909000
1,0,0,3,1,2,585,90,12,1960,800000
1,0,0,2,1,1,585,97,11.2,1950,790000
1,0,0,3,1,1,585,99,10.5,1960,760000
1,0,0,3,1,2,585,97,11.1,1960,708000
1,0,0,3,1,2,585,88,12.4,1960,660000
1,0,0,3,1,2,585,88,12.4,1960,625000
1,0,0,3,2,2,585,146,13,1975,570000
1,0,0,3,1,2,585,101,28.8,1959,469000
1,0,0,3,1,0,585,85,28.8,1960,450000
1,0,0,3,2,0,584,213,7.8,1920,1800000
1,0,0,3,1,1,584,133,17.9,1960,1230000
1,0,0,3,1,2,584,112,17.9,1950,1145000
1,0,0,3,1,2,584,116,13,1948,1125000
1,0,0,2,2,1,584,120,2.3,2008,990000
1,0,0,3,1,1,584,153,11.2,1960,922000
1,0,0,3,1,2,584,123,12.8,1980,880000
1,0,0,3,1,1,584,81,9.2,1900,840000
1,0,0,3,1,2,584,121,15.3,1965,631000
1,0,0,4,2,2,583,323,10.3,1925,2515000
1,0,0,4,3,4,583,305,13.7,2000,2200000
1,0,0,5,3,2,583,271,10.7,2009,1900000
1,0,0,4,3,2,583,318,9,1975,1875000
1,0,0,5,3,2,583,296,13.9,2007,1550000
1,0,0,3,1,2,583,112,11,1950,1337000
1,0,0,4,2,2,583,176,13.9,1960,1110000
1,0,0,3,1,3,583,106,14.5,1970,1070000
1,0,0,4,3,2,583,182,11.4,1970,890000
1,0,0,3,1,0,583,92.5,8.8,1945,800000
1,0,0,3,1,0,583,124,14.9,1970,660000
1,0,0,3,1,2,583,103,31.7,1980,430000
1,0,0,4,2,2,582,240,13.4,2011,1475000
1,0,0,4,1,1,582,151,13.9,1960,1365000
0,1,0,3,1,1,582,110,9.5,1965,720000
1,0,0,3,1,2,582,119,12.1,1970,660000
1,0,0,3,1,2,582,90,10.5,1955,650000
1,0,0,3,2,1,582,153,10.5,1950,634000
1,0,0,3,1,1,582,116,14,1960,610000
1,0,0,5,3,2,582,175,20.5,2000,597000
0,0,1,3,1,3,582,115,13.5,1970,560000
1,0,0,4,1,2,581,167,13.8,1960,1595000
1,0,0,3,1,3,581,128,13.8,1940,1525000
1,0,0,4,2,1,581,179,12.3,1950,1495000
1,0,0,3,2,1,581,170,13,1965,1095000
1,0,0,2,1,1,581,116.4,15.4,1970,1020000
1,0,0,4,3,4,581,159,14.6,1960,1000000
1,0,0,4,2,1,581,163,9.5,1975,934000
1,0,0,4,2,2,581,244,11.2,2006,851000
1,0,0,2,1,3,581,96,8.8,1950,837000
1,0,0,3,1,1,581,106,10.5,1960,705000
1,0,0,3,1,2,581,90,8.8,1960,690000
1,0,0,3,2,2,581,128,28.5,1985,630000
1,0,0,4,1,2,581,130,13.3,1950,626800
1,0,0,4,2,2,581,139,31.7,1960,512500
1,0,0,5,3,3,580,320,7.4,1890,4240000
1,0,0,4,2,3,580,222,8.4,1890,2337000
1,0,0,4,2,3,580,184,5.7,1930,2220000
1,0,0,3,2,2,580,146,8.4,1930,1780000
1,0,0,5,2,2,580,222,10.6,1940,1401000
1,0,0,4,2,2,580,161,13.4,1965,1250000
1,0,0,3,1,2,580,129,13.8,1950,1225000
1,0,0,3,1,3,580,142,16.1,1962,740000
1,0,0,2,3,1,580,103,12.1,1950,722000
0,0,1,3,2,2,580,200,18.4,1990,540000
1,0,0,3,1,1,580,116,29.8,1975,336000
1,0,0,4,4,2,579,361,13,2012,2620000
1,0,0,4,4,2,579,361,13,2012,2520000
1,0,0,4,1,1,579,143,11.2,1900,1700000
1,0,0,3,2,4,579,113,5.7,1960,1300000
1,0,0,3,1,2,579,143,6.7,1930,1285000
1,0,0,3,1,2,579,126,13.4,1960,1264000
0,1,0,3,1,1,579,113,13.5,1975,685000
1,0,0,3,2,2,579,156,13.5,1999,600000
1,0,0,4,2,0,579,149,34.7,1990,500000
1,0,0,2,2,1,579,84,3.8,2013,795000
1,0,0,4,4,2,578,319,11.2,1995,3050000
1,0,0,3,1,2,578,140,11.8,1935,1535000
1,0,0,4,2,4,578,171,8.5,1920,1260000
1,0,0,3,1,2,578,163,13.9,1955,1100000
1,0,0,3,2,2,578,120,13.9,1950,920000
0,0,1,3,1,4,578,176,8.7,2006,820000
0,0,1,3,1,3,578,128,12.4,1960,741000
0,0,1,3,2,4,578,129.7,18.4,1972,536500
0,0,1,3,1,4,578,123,38,1984,506000
0,0,1,4,1,2,578,104,29.8,1980,410000
1,0,0,4,2,1,577,231,13.7,1940,2160000
1,0,0,4,2,2,577,200,9.7,1948,1800000
1,0,0,4,3,2,577,220,2.1,2009,1615000
1,0,0,3,1,2,577,131,7.8,1920,825000
1,0,0,5,2,3,577,166,9.5,1985,800000
1,0,0,3,2,2,577,135,13.8,1970,770000
1,0,0,3,1,2,577,140,10.6,1955,750000
1,0,0,3,1,1,576,127,13,1945,1317500
1,0,0,3,1,2,576,121,14.6,1940,975000
1,0,0,4,2,4,576,150,12,1940,866000
1,0,0,4,1,1,576,147,7.8,1960,838000
1,0,0,3,2,1,576,120,5.9,1940,786000
1,0,0,3,1,1,576,128,9.2,1970,715000
1,0,0,3,1,0,576,110,14,1999,518500
1,0,0,3,1,1,576,105,35.4,1983,512000
1,0,0,4,2,2,576,189,29.8,2010,456000
1,0,0,3,3,2,575,205,4.6,1930,2250000
1,0,0,4,2,2,575,271,6.4,2008,2100000
1,0,0,4,3,2,575,280,5.8,2015,2000000
1,0,0,4,2,2,575,256,9.3,2008,1774500
1,0,0,3,2,2,575,155,7.8,2000,1620000
1,0,0,4,2,2,575,160,13.9,1960,1115000
1,0,0,3,1,4,575,112,11,1960,1005000
1,0,0,3,2,2,575,120,14.7,1960,1000000
1,0,0,3,1,2,575,129,9.2,1960,970000
1,0,0,4,1,1,575,165,5.9,1930,921500
1,0,0,3,1,1,575,138,16.2,1980,900000
1,0,0,3,1,2,575,138,11.7,1970,840000
1,0,0,2,1,4,575,83,13,1950,677500
1,0,0,3,1,2,575,113,16.3,1970,622000
1,0,0,3,2,2,575,172,31.7,2016,438000
1,0,0,3,2,2,575,128,8.4,2017,900000
1,0,0,4,2,1,574,191,6.3,1910,4060000
1,0,0,4,2,3,574,203,6.9,1910,1515000
1,0,0,3,1,2,574,150,5.8,1925,1500000
1,0,0,3,2,3,574,159,11.2,1955,800000
1,0,0,3,1,2,574,106,12.1,1970,646000
1,0,0,4,2,2,574,202,20.6,1997,621000
1,0,0,4,1,2,574,100,15,1985,500000
1,0,0,4,2,1,573,186,5.5,1890,2175000
1,0,0,3,2,2,573,198,10.5,1940,1070000
1,0,0,4,2,1,573,196,8.7,1925,1030000
1,0,0,3,2,2,573,150,14.6,1970,1000000
1,0,0,3,2,1,573,161,10.8,1970,980000
1,0,0,3,2,4,573,176,12.8,1980,843000
0,1,0,4,2,2,573,180,18,1980,762000
1,0,0,3,1,1,573,119,13.5,1970,530000
1,0,0,3,1,1,573,126,31.7,1965,482000
1,0,0,5,3,2,572,274,6.2,2000,2855000
1,0,0,4,1,3,572,150,7.8,1910,2110000
1,0,0,3,2,2,572,150,13,1930,1535000
1,0,0,3,1,1,572,130,7.9,1930,1225000
1,0,0,3,2,2,572,118,8.8,1935,1190000
1,0,0,3,2,2,572,127,27,1950,965000
1,0,0,3,2,2,572,190,12.6,1950,940000
1,0,0,4,2,2,572,184,13.5,1967,685000
1,0,0,3,1,4,572,105,17.4,1980,535000
0,1,0,4,2,3,571,198,6.6,1920,1455000
1,0,0,3,3,2,571,302,8.2,1960,1280000
1,0,0,3,1,5,571,120,8.4,1920,1151000
1,0,0,4,1,1,571,138,6.9,1915,1120000
1,0,0,3,1,2,571,124,14.5,1960,792000
1,0,0,5,2,2,571,227.6,14.7,2011,660000
1,0,0,4,2,2,571,200,19.6,1997,658000
0,0,1,5,3,2,570,239,7.7,1926,2450000
0,0,1,3,1,1,570,139,9.9,1950,900000
1,0,0,5,5,4,570,243,27,1990,835500
1,0,0,3,1,2,570,134,12.1,1970,730000
1,0,0,3,1,2,570,120,10.5,1970,680000
1,0,0,3,2,2,570,163,15,1980,545000
1,0,0,3,1,2,570,112,17.4,1992,440000
1,0,0,4,2,4,569,229,11.2,1910,2800000
1,0,0,4,2,2,569,225,10.5,2008,1155000
1,0,0,5,2,2,568,260,11.5,1995,900000
1,0,0,3,2,2,568,173,15,1975,810000
1,0,0,3,1,1,568,115,12.1,1960,740000
1,0,0,3,1,2,568,111,9.9,1960,731000
1,0,0,3,2,2,568,148,12.8,1970,690000
1,0,0,3,2,2,568,147,20.6,2003,580500
1,0,0,5,2,2,567,327,11.2,1915,2350000
1,0,0,4,3,2,567,215,11.2,1920,2200000
1,0,0,5,2,2,567,250,13,1926,1900000
1,0,0,4,2,1,567,164,14.7,1970,801347
1,0,0,4,2,0,567,95,12.6,1950,726000
1,0,0,4,2,2,567,116,12.4,1950,635000
0,0,1,3,2,2,567,100,14.9,1970,581000
0,0,1,2,1,2,567,74,8.6,1950,570000
1,0,0,3,1,3,567,121,14.7,1980,452000
1,0,0,5,2,2,566,270,4.2,1890,1900000
1,0,0,5,2,2,566,270,4.2,1890,1710000
1,0,0,4,2,2,566,191,13.8,1950,1330000
1,0,0,4,2,2,566,234,22.2,2000,1281000
1,0,0,3,1,2,566,143,8.8,1910,1150000
0,0,1,3,2,2,566,156,15,1991,731000
1,0,0,2,1,1,566,75,10.8,1950,645000
1,0,0,3,2,1,566,78,10.8,1970,565000
1,0,0,3,1,3,566,126,14,1980,555000
1,0,0,3,4,2,565,331,4.6,2005,4200000
1,0,0,4,3,2,565,337,11.2,1990,3295888
1,0,0,3,2,1,565,222,13,1940,1500000
1,0,0,3,2,2,565,120,11.2,1920,950000
1,0,0,3,1,2,565,110,13.9,1950,885000
1,0,0,3,1,2,565,115,9.2,1950,864000
1,0,0,3,2,2,565,116,12.1,1960,800000
1,0,0,3,1,1,565,125,12.8,1970,600000
1,0,0,3,1,1,565,147,14,1970,560000
1,0,0,3,1,1,565,98,17.4,1975,467000
1,0,0,3,3,2,564,342,4.6,2000,6250000
1,0,0,4,2,2,564,254,2.7,1920,2920000
1,0,0,5,4,4,564,185,11.8,1955,1730000
1,0,0,4,2,2,564,161,15.5,1975,1120000
1,0,0,2,1,2,564,131,10.7,1948,1000000
0,0,1,3,1,2,564,558,11.2,1960,810000
0,0,1,2,1,1,564,60,5.9,1970,471000
1,0,0,4,3,3,563,333,6.3,2000,4200000
1,0,0,4,2,2,563,220,15.2,1910,1915000
1,0,0,3,1,1,563,130,7.8,1930,1370000
1,0,0,3,1,6,563,98,5.2,1960,1260000
1,0,0,3,1,2,563,180,8.8,1918,950000
1,0,0,3,1,1,563,118,11.2,1940,787000
1,0,0,2,1,2,563,116,9.2,1925,765000
1,0,0,3,1,2,563,171,14,1989,610000
1,0,0,4,2,2,563,168.01,35.2,1995,608500
1,0,0,3,1,2,563,122,12.6,1965,607000
1,0,0,3,2,2,563,150,31.7,1994,495000
1,0,0,4,3,2,562,204,5.9,1890,1640000
0,0,1,4,3,2,562,228,13.7,1950,1460000
1,0,0,3,1,1,562,156,6.5,1950,1110000
1,0,0,3,1,1,562,97,13,1930,1055000
1,0,0,2,1,2,562,116,7.7,1950,832500
1,0,0,4,2,5,562,146,9.4,1950,805000
1,0,0,3,1,1,562,118,14.8,1960,632000
1,0,0,4,2,2,561,204,11.4,1925,1506000
1,0,0,4,2,1,561,150,8.8,1950,871000
1,0,0,3,1,2,561,96,11.2,1950,767000
1,0,0,3,1,2,561,103,9.5,1990,750000
1,0,0,4,2,2,561,160,12.9,1970,749000
1,0,0,4,1,2,561,134,11.2,1960,680000
0,1,0,4,2,2,560,185,7.7,1920,2400000
1,0,0,4,2,2,560,305,25.2,2005,1250000
1,0,0,4,1,2,560,160,8.8,1970,1142500
1,0,0,3,1,2,560,146,27,1980,950000
1,0,0,3,1,3,560,110,11.2,1950,865000
0,0,1,3,1,4,560,120,9.9,1960,770000
0,0,1,4,2,2,560,196.1,20.6,2007,600000
1,0,0,3,1,2,560,108,14,1965,475000
1,0,0,4,2,2,559,217,8.8,1925,1400000
1,0,0,4,2,2,559,204,9.1,1995,1346000
1,0,0,4,2,2,559,281,9.9,1997,1196000
1,0,0,4,2,5,559,195,5.9,1920,1100000
1,0,0,5,2,2,559,192,8.4,1940,1060000
1,0,0,3,1,1,559,109,8.5,1955,940000
1,0,0,4,1,4,559,169,11.1,1965,875000
1,0,0,3,1,4,559,560,9.4,1950,870000
1,0,0,4,1,3,559,158,14,1970,631000
1,0,0,3,1,3,559,98,10.8,1955,575000
1,0,0,2,1,1,559,57,5.9,1970,640000
1,0,0,4,2,3,558,174,7.2,1900,3175000
1,0,0,5,2,2,558,217,8.4,1925,1400000
1,0,0,4,2,2,558,243,15.5,2010,1390000
1,0,0,4,1,2,558,148,10.4,1970,950000
1,0,0,3,2,3,558,133,14.6,1955,901000
1,0,0,5,2,2,558,239,14.7,1987,900000
1,0,0,3,1,5,558,128,7,1940,725000
1,0,0,3,1,2,558,104,12.6,1925,715000
1,0,0,3,1,2,558,105,12.8,1980,680000
1,0,0,4,1,3,558,159,19.6,1980,660000
1,0,0,5,3,2,557,364,7.5,2010,2905000
1,0,0,4,3,2,557,353,13,2008,2255000
1,0,0,4,3,2,557,233,11.4,1940,2210000
1,0,0,4,2,2,557,220,11.4,1920,1895000
1,0,0,3,2,2,557,200,10.1,1930,1550000
0,1,0,4,3,2,557,178,21.5,1920,1500000
1,0,0,4,2,2,557,200,11.4,1938,1450000
1,0,0,4,2,2,557,178,12.1,1955,1400000
1,0,0,3,1,2,557,108,12.1,1950,1255000
1,0,0,2,1,1,557,78,7.9,1955,1020000
1,0,0,3,2,2,557,119,13.9,1960,959000
1,0,0,3,1,1,557,111,8.4,1950,880000
1,0,0,3,1,0,557,90,10.8,1960,696000
0,1,0,3,1,2,557,138,14,1985,626000
1,0,0,3,1,4,557,111,9.9,1955,600000
1,0,0,3,2,1,557,136,18.4,1971,555500
1,0,0,3,2,4,557,116,14.7,1987,505000
1,0,0,2,1,1,557,57,5.2,1960,480000
1,0,0,3,3,1,557,181,10.5,2017,851000
0,0,1,4,2,2,556,220,7.5,1900,2350000
0,0,1,4,2,2,556,272,6.4,1930,1900000
1,0,0,4,2,2,556,214,11.8,1957,1235000
1,0,0,4,2,4,556,250,14.5,1978,1125000
1,0,0,3,1,1,556,105,9.8,1940,787500
1,0,0,3,2,3,556,129,9.2,1950,707000
1,0,0,3,1,5,556,105,24.7,1987,682000
1,0,0,4,2,2,556,177,14.7,2001,621000
1,0,0,2,1,1,556,75,6.4,2010,480000
1,0,0,5,2,2,555,266,5.2,1890,2500000
1,0,0,3,2,1,555,300,10.3,1988,1100000
1,0,0,3,1,3,555,168,7.8,1940,860000
1,0,0,3,2,3,555,130,11.1,1960,815000
1,0,0,3,3,2,555,192,13.5,1980,810000
1,0,0,4,2,3,555,128,8.5,1950,780000
1,0,0,3,2,1,555,196,17.9,1990,668000
1,0,0,3,1,2,555,135,15.3,1970,651000
1,0,0,4,2,2,555,237,14.7,2002,645000
1,0,0,2,1,2,555,74,10.8,1950,610000
1,0,0,5,4,2,554,312,8.7,2017,2450000
1,0,0,3,1,2,554,169,7.3,1925,1890000
1,0,0,6,2,2,554,368,14.2,1999,1840000
1,0,0,4,2,1,554,193,8,1940,1402000
1,0,0,2,1,2,554,116,5.9,1930,1315000
1,0,0,6,3,2,554,199,8.2,1940,1020000
1,0,0,3,1,1,554,95,10.5,1985,717500
1,0,0,4,2,2,554,140,10.5,1960,680000
0,0,1,3,1,1,554,147,12.8,1960,601200
0,0,1,3,1,2,554,125,14,1975,572000
0,0,1,3,2,2,554,129,14.5,1980,566000
1,0,0,5,2,1,553,308,3,1920,6400000
1,0,0,5,3,2,553,273,15.2,1925,2290000
1,0,0,4,2,3,553,143,9.2,1910,2077000
1,0,0,3,1,4,553,109,5.8,1930,1350000
1,0,0,5,2,3,553,193,5.9,1920,1200000
1,0,0,3,1,2,553,137,10.4,1930,1160000
1,0,0,3,2,2,553,138,12.1,1960,1090000
1,0,0,4,2,4,553,190,11.2,2001,1071888
1,0,0,4,2,4,553,190,11.2,2001,1071888
1,0,0,3,1,4,553,131,9.4,1960,791000
1,0,0,4,1,1,553,137,11.5,1960,690000
1,0,0,3,2,2,553,117,19.6,1975,500000
1,0,0,4,2,2,553,553,47.3,2005,435000
1,0,0,2,1,1,553,83,7.7,1960,525000
1,0,0,4,3,2,552,355,8.4,2015,3600000
1,0,0,5,5,2,552,219,11.2,1920,2100000
1,0,0,4,1,1,552,155,5.9,1920,1345000
1,0,0,4,1,2,552,140,8.4,1940,1148000
1,0,0,3,1,2,552,136,12.9,1980,629000
1,0,0,5,3,2,551,346,10.7,2016,2550000
1,0,0,3,1,1,551,156,11.8,1940,1322000
1,0,0,3,1,1,551,114,8,1950,1134000
1,0,0,4,2,2,551,150,15,1997,953000
1,0,0,3,1,2,551,96,10.4,1950,850000
1,0,0,3,1,1,551,115,11.2,1950,801000
1,0,0,3,2,2,551,178,23.5,2003,755000
1,0,0,5,2,3,551,221,12.9,1975,691000
1,0,0,3,1,2,551,118,17.4,1975,457000
1,0,0,4,2,1,550,197,11.2,1910,2145000
1,0,0,3,1,2,550,110,13.1,1950,1200000
0,0,1,3,1,2,550,557,11.2,1965,815000
1,0,0,3,1,2,550,112,22.7,1960,660000
1,0,0,3,1,1,550,143,10.5,1970,627500
1,0,0,4,2,2,550,172,34.9,2010,525000
1,0,0,4,2,1,549,195,11.2,1990,1500000
1,0,0,4,1,1,549,192,6.9,1930,1322000
1,0,0,3,1,2,549,106,8,1950,960000
1,0,0,4,2,3,548,205,9.2,1930,1857000
1,0,0,5,2,3,548,157,12.3,1920,1475000
1,0,0,3,2,2,548,127,13.4,1970,1291000
1,0,0,3,1,2,548,115,14,1975,1033000
